controle_id,execution_id,piece_id,cause_rebut_id,date_controle,resultat,nb_controles,nb_conformes,nb_non_conformes,dimension_mesuree,dimension_cible,tolerance_plus,tolerance_moins,rugosite_mesuree,commentaire
19750,19750,1,,2026-03-04T10:40:00,CONFORME,9,9,0,41.814,41.893,0.1,-0.1,4.395,
19751,19751,1,,2026-05-16T10:32:00,CONFORME,1,1,0,48.459,48.463,0.01,-0.01,0.464,
19752,19752,1,8,2025-08-17T06:06:00,NON_CONFORME,10,9,1,63.245,63.271,0.05,-0.05,1.847,
19753,19753,1,9,2026-04-21T08:20:00,NON_CONFORME,10,9,1,48.395,48.391,0.01,-0.01,4.673,
19754,19754,1,,2025-10-11T09:08:00,CONFORME,4,4,0,95.636,95.671,0.1,-0.1,1.985,
19755,19755,1,6,2025-09-19T13:23:00,NON_CONFORME,5,2,3,46.457,46.463,0.05,-0.05,4.961,
19756,19756,1,,2025-06-03T14:34:00,CONFORME,1,1,0,68.397,68.405,0.1,-0.1,3.275,
19757,19757,1,,2026-06-16T07:40:00,CONFORME,3,3,0,29.031,29.063,0.05,-0.05,5.198,
19758,19758,1,7,2026-08-11T16:42:00,NON_CONFORME,3,2,1,98.855,98.852,0.01,-0.01,1.138,
19759,19759,1,,2025-06-28T13:19:00,CONFORME,9,9,0,61.82,61.822,0.01,-0.01,2.297,
19760,19760,1,,2026-09-17T15:10:00,CONFORME,7,7,0,96.998,96.996,0.01,-0.01,3.776,
19761,19761,1,6,2026-06-26T11:54:00,NON_CONFORME,7,6,1,98.806,98.804,0.05,-0.05,0.412,
19762,19762,1,6,2026-01-05T14:59:00,NON_CONFORME,2,1,1,86.785,86.797,0.05,-0.05,4.613,
19763,19763,1,7,2025-12-05T18:43:00,NON_CONFORME,2,1,1,49.178,49.189,0.05,-0.05,5.916,
19764,19764,1,11,2026-06-11T18:26:00,NON_CONFORME,7,6,1,43.862,43.862,0.01,-0.01,5.766,
19765,19765,1,,2026-02-14T14:35:00,CONFORME,5,5,0,92.414,92.385,0.05,-0.05,2.384,
19766,19766,1,,2026-04-21T16:44:00,CONFORME,6,6,0,60.302,60.31,0.02,-0.02,2.286,
19767,19767,1,10,2025-11-25T16:21:00,NON_CONFORME,1,0,2,70.754,70.753,0.01,-0.01,0.982,
19768,19768,1,11,2026-05-07T16:13:00,NON_CONFORME,3,1,2,51.477,51.47,0.01,-0.01,4.98,
19769,19769,1,10,2026-06-15T14:10:00,NON_CONFORME,5,4,1,82.716,82.686,0.05,-0.05,4.955,
19770,19770,1,,2025-11-27T09:46:00,CONFORME,1,1,0,63.92,63.904,0.02,-0.02,1.114,
19771,19771,1,,2025-11-21T11:36:00,CONFORME,7,7,0,98.939,98.935,0.05,-0.05,1.733,
19772,19772,1,,2026-08-12T15:40:00,CONFORME,6,6,0,84.715,84.71,0.01,-0.01,5.615,
19773,19773,1,1,2026-06-25T10:36:00,NON_CONFORME,2,0,2,48.863,48.921,0.1,-0.1,1.77,
19774,19774,1,,2025-08-22T14:21:00,CONFORME,8,8,0,92.377,92.365,0.02,-0.02,4.942,
19775,19775,1,,2026-09-04T18:37:00,CONFORME,2,2,0,87.028,87.028,0.01,-0.01,5.605,
19776,19776,1,,2026-08-10T13:06:00,CONFORME,1,1,0,89.862,89.86,0.02,-0.02,5.481,
19777,19777,1,,2025-06-10T16:17:00,CONFORME,9,9,0,61.482,61.47,0.02,-0.02,3.993,
19778,19778,1,6,2025-12-15T09:07:00,NON_CONFORME,7,6,1,14.214,14.228,0.02,-0.02,6.166,
19779,19779,1,6,2025-07-31T09:55:00,NON_CONFORME,2,1,1,38.569,38.519,0.1,-0.1,5.248,
19780,19780,1,,2025-07-04T15:58:00,CONFORME,10,10,0,65.561,65.542,0.1,-0.1,4.787,
19781,19781,1,11,2025-10-14T10:23:00,NON_CONFORME,6,5,1,61.377,61.311,0.1,-0.1,1.688,
19782,19782,1,2,2026-08-10T08:18:00,NON_CONFORME,1,0,1,77.696,77.672,0.05,-0.05,0.442,
19783,19783,1,,2026-02-26T11:38:00,CONFORME,5,5,0,34.38,34.369,0.02,-0.02,4.669,
19784,19784,1,,2026-07-25T12:38:00,CONFORME,3,3,0,12.784,12.777,0.01,-0.01,3.838,
19785,19785,1,,2025-11-26T08:07:00,CONFORME,1,1,0,57.32,57.28,0.1,-0.1,4.861,
19786,19786,1,2,2025-07-16T18:40:00,NON_CONFORME,1,0,3,94.489,94.479,0.02,-0.02,2.456,
19787,19787,1,7,2026-10-06T15:56:00,NON_CONFORME,2,1,1,32.274,32.281,0.01,-0.01,1.673,
19788,19788,1,10,2026-02-06T17:16:00,NON_CONFORME,1,0,1,85.971,85.941,0.05,-0.05,6.211,
19789,19789,1,12,2026-10-10T14:48:00,NON_CONFORME,6,5,1,24.549,24.581,0.1,-0.1,2.496,
19790,19790,1,,2026-09-10T11:34:00,CONFORME,1,1,0,26.344,26.33,0.02,-0.02,2.561,
19791,19791,1,,2025-12-24T16:12:00,CONFORME,5,5,0,20.087,20.089,0.1,-0.1,2.068,
19792,19792,1,7,2026-03-23T17:14:00,NON_CONFORME,6,4,2,58.403,58.406,0.01,-0.01,3.538,
19793,19793,1,3,2026-06-01T10:55:00,NON_CONFORME,6,4,2,22.963,22.959,0.01,-0.01,5.168,
19794,19794,1,,2026-01-12T16:25:00,CONFORME,3,3,0,44.264,44.224,0.05,-0.05,2.617,
19795,19795,1,11,2026-06-20T13:05:00,NON_CONFORME,6,5,1,39.89,39.872,0.05,-0.05,1.666,
19796,19796,1,5,2026-07-10T07:23:00,NON_CONFORME,7,5,2,41.718,41.754,0.05,-0.05,5.919,
19797,19797,1,,2026-08-10T06:05:00,CONFORME,1,1,0,13.206,13.238,0.05,-0.05,5.723,
19798,19798,1,11,2025-11-09T11:15:00,NON_CONFORME,10,9,1,19.751,19.76,0.02,-0.02,5.594,
19799,19799,1,4,2026-09-09T16:53:00,NON_CONFORME,7,5,2,28.502,28.494,0.02,-0.02,3.953,
19800,19800,1,,2025-07-30T07:41:00,CONFORME,2,2,0,42.386,42.363,0.05,-0.05,1.887,
19801,19801,1,,2026-02-20T14:24:00,CONFORME,2,2,0,45.161,45.11,0.1,-0.1,4.139,
19802,19802,1,,2026-06-30T14:05:00,CONFORME,1,1,0,87.626,87.623,0.01,-0.01,6.226,
19803,19803,1,,2025-11-24T17:24:00,CONFORME,8,8,0,69.282,69.358,0.1,-0.1,5.052,
19804,19804,1,,2026-09-01T15:51:00,CONFORME,7,7,0,76.843,76.764,0.1,-0.1,0.401,
19805,19805,1,,2025-11-27T08:51:00,CONFORME,6,6,0,33.515,33.519,0.02,-0.02,5.27,
19806,19806,1,,2025-12-30T18:37:00,CONFORME,9,9,0,13.799,13.797,0.05,-0.05,3.768,
19807,19807,1,8,2025-06-12T12:20:00,NON_CONFORME,1,0,1,74.889,74.814,0.1,-0.1,5.01,
19808,19808,1,,2025-07-17T17:30:00,CONFORME,8,8,0,24.261,24.276,0.02,-0.02,3.33,
19809,19809,1,12,2025-10-17T18:56:00,NON_CONFORME,7,6,1,97.01,96.971,0.05,-0.05,3.207,
19810,19810,1,,2026-02-26T08:36:00,CONFORME,9,9,0,65.123,65.117,0.02,-0.02,2.569,
19811,19811,1,,2026-03-20T11:06:00,CONFORME,3,3,0,41.301,41.374,0.1,-0.1,4.895,
19812,19812,1,6,2026-08-08T13:45:00,NON_CONFORME,8,5,3,97.634,97.637,0.01,-0.01,3.888,
19813,19813,1,,2026-04-05T06:31:00,CONFORME,8,8,0,72.833,72.805,0.05,-0.05,4.564,
19814,19814,1,8,2026-05-02T06:21:00,NON_CONFORME,5,4,1,72.164,72.195,0.05,-0.05,1.449,
19815,19815,1,6,2025-08-26T07:52:00,NON_CONFORME,9,7,2,74.343,74.332,0.02,-0.02,1.018,
19816,19816,1,,2026-04-18T08:00:00,CONFORME,2,2,0,97.73,97.721,0.02,-0.02,3.691,
19817,19817,1,5,2025-07-15T17:28:00,NON_CONFORME,3,1,2,92.287,92.294,0.05,-0.05,1.241,
19818,19818,1,,2026-06-13T11:14:00,CONFORME,10,10,0,82.5,82.434,0.1,-0.1,5.869,
19819,19819,1,,2026-07-22T17:12:00,CONFORME,3,3,0,89.516,89.511,0.02,-0.02,0.736,
19820,19820,1,1,2025-10-14T15:59:00,NON_CONFORME,4,3,1,44.759,44.821,0.1,-0.1,0.91,
19821,19821,1,12,2026-03-22T09:53:00,NON_CONFORME,5,4,1,44.514,44.497,0.1,-0.1,3.971,
19822,19822,1,,2025-09-30T06:10:00,CONFORME,3,3,0,27.928,27.966,0.05,-0.05,3.565,
19823,19823,1,9,2025-09-12T11:19:00,NON_CONFORME,6,5,1,76.574,76.609,0.1,-0.1,3.094,
19824,19824,1,5,2026-01-03T08:21:00,NON_CONFORME,5,4,1,10.936,10.934,0.01,-0.01,2.871,
19825,19825,1,,2025-08-02T16:31:00,CONFORME,10,10,0,17.419,17.45,0.05,-0.05,4.049,
19826,19826,1,,2026-02-09T10:15:00,CONFORME,3,3,0,85.726,85.732,0.01,-0.01,3.521,
19827,19827,1,,2025-12-22T09:08:00,CONFORME,6,6,0,18.581,18.578,0.05,-0.05,1.436,
19828,19828,1,4,2025-10-02T17:40:00,NON_CONFORME,7,6,1,64.856,64.861,0.01,-0.01,4.62,
19829,19829,1,1,2025-06-02T13:54:00,NON_CONFORME,10,9,1,92.723,92.727,0.01,-0.01,4.217,
19830,19830,1,,2025-11-21T07:14:00,CONFORME,3,3,0,49.599,49.567,0.05,-0.05,1.054,
19831,19831,1,,2026-05-14T13:22:00,CONFORME,6,6,0,45.216,45.211,0.01,-0.01,2.682,
19832,19832,1,,2026-05-02T15:10:00,CONFORME,5,5,0,63.709,63.67,0.1,-0.1,5.978,
19833,19833,1,,2025-11-01T16:19:00,CONFORME,5,5,0,63.503,63.505,0.01,-0.01,2.499,
19834,19834,1,12,2025-12-02T12:13:00,NON_CONFORME,6,5,1,28.813,28.756,0.1,-0.1,4.667,
19835,19835,1,12,2026-05-26T16:23:00,NON_CONFORME,4,3,1,98.833,98.838,0.05,-0.05,5.266,
19836,19836,1,5,2026-04-01T13:21:00,NON_CONFORME,8,7,1,38.279,38.264,0.02,-0.02,3.441,
19837,19837,1,,2026-08-05T11:31:00,CONFORME,6,6,0,99.421,99.423,0.02,-0.02,3.03,
19838,19838,1,,2026-09-17T13:14:00,CONFORME,4,4,0,52.827,52.823,0.01,-0.01,5.919,
19839,19839,1,,2025-11-03T13:39:00,CONFORME,8,8,0,62.247,62.203,0.1,-0.1,4.508,
19840,19840,1,12,2026-03-05T17:30:00,NON_CONFORME,9,7,2,82.141,82.217,0.1,-0.1,4.645,
19841,19841,1,,2025-10-31T09:52:00,CONFORME,5,5,0,15.304,15.325,0.1,-0.1,2.98,
19842,19842,1,3,2026-01-03T17:07:00,NON_CONFORME,4,3,1,33.156,33.149,0.01,-0.01,2.671,
19843,19843,1,11,2025-11-18T08:26:00,NON_CONFORME,5,4,1,67.359,67.362,0.02,-0.02,2.96,
19844,19844,1,,2026-04-24T16:35:00,CONFORME,5,5,0,86.818,86.822,0.02,-0.02,1.603,
19845,19845,1,7,2026-07-14T13:41:00,NON_CONFORME,6,4,2,46.792,46.794,0.01,-0.01,4.728,
19846,19846,1,4,2025-11-07T14:50:00,NON_CONFORME,8,7,1,90.706,90.701,0.01,-0.01,5.772,
19847,19847,1,,2025-07-03T15:24:00,CONFORME,5,5,0,72.444,72.443,0.01,-0.01,3.984,
19848,19848,1,,2026-05-09T12:21:00,CONFORME,9,9,0,18.926,18.93,0.01,-0.01,4.519,
19849,19849,1,4,2025-06-12T15:07:00,NON_CONFORME,5,4,1,88.019,88.031,0.02,-0.02,4.9,
19850,19850,1,2,2026-01-07T17:11:00,NON_CONFORME,5,4,1,74.649,74.687,0.05,-0.05,5.757,
19851,19851,1,,2025-09-01T11:34:00,CONFORME,4,4,0,95.685,95.682,0.02,-0.02,0.711,
19852,19852,1,7,2026-04-19T10:45:00,NON_CONFORME,8,6,2,19.747,19.755,0.02,-0.02,4.483,
19853,19853,1,,2026-03-25T12:54:00,CONFORME,10,10,0,57.911,57.87,0.1,-0.1,1.675,
19854,19854,1,,2025-08-06T12:14:00,CONFORME,10,10,0,83.445,83.44,0.01,-0.01,1.424,
19855,19855,1,,2025-11-05T18:33:00,CONFORME,2,2,0,62.304,62.343,0.1,-0.1,0.675,
19856,19856,1,7,2026-06-30T07:52:00,NON_CONFORME,2,0,2,26.158,26.151,0.01,-0.01,4.61,
19857,19857,1,,2025-07-01T14:16:00,CONFORME,7,7,0,15.861,15.859,0.01,-0.01,5.43,
19858,19858,1,,2026-02-06T11:56:00,CONFORME,2,2,0,59.464,59.481,0.05,-0.05,4.32,
19859,19859,1,2,2026-02-28T09:23:00,NON_CONFORME,5,4,1,93.362,93.367,0.01,-0.01,3.493,
19860,19860,1,7,2026-07-06T11:06:00,NON_CONFORME,10,8,2,38.976,39.012,0.1,-0.1,4.866,
19861,19861,1,,2025-11-24T10:29:00,CONFORME,5,5,0,39.893,39.909,0.1,-0.1,2.106,
19862,19862,1,5,2026-03-06T08:35:00,NON_CONFORME,2,1,1,53.07,53.071,0.01,-0.01,1.206,
19863,19863,1,,2025-06-14T07:13:00,CONFORME,5,5,0,54.251,54.25,0.02,-0.02,1.449,
19864,19864,1,2,2025-11-14T10:05:00,NON_CONFORME,1,0,1,56.227,56.228,0.01,-0.01,2.007,
19865,19865,1,,2026-04-28T18:19:00,CONFORME,10,10,0,33.446,33.448,0.02,-0.02,2.546,
19866,19866,1,,2025-10-26T06:33:00,CONFORME,1,1,0,70.645,70.634,0.02,-0.02,5.269,
19867,19867,1,,2025-06-23T15:58:00,CONFORME,4,4,0,43.167,43.162,0.1,-0.1,1.235,
19868,19868,1,,2025-08-31T06:57:00,CONFORME,3,3,0,82.042,82.033,0.02,-0.02,3.292,
19869,19869,1,8,2026-08-20T10:23:00,NON_CONFORME,4,3,1,39.906,39.899,0.1,-0.1,4.169,
19870,19870,1,,2026-07-27T18:14:00,CONFORME,1,1,0,39.685,39.651,0.1,-0.1,1.496,
19871,19871,1,,2025-08-09T16:05:00,CONFORME,6,6,0,71.388,71.375,0.02,-0.02,4.83,
19872,19872,1,,2026-07-24T13:55:00,CONFORME,9,9,0,12.256,12.315,0.1,-0.1,6.078,
19873,19873,1,8,2026-09-20T12:51:00,NON_CONFORME,10,9,1,24.177,24.138,0.1,-0.1,1.32,
19874,19874,1,9,2026-07-19T16:17:00,NON_CONFORME,10,9,1,69.598,69.602,0.01,-0.01,2.761,
19875,19875,1,12,2025-11-26T08:13:00,NON_CONFORME,7,6,1,65.598,65.572,0.1,-0.1,4.012,
19876,19876,1,10,2025-08-26T14:50:00,NON_CONFORME,5,3,2,36.458,36.467,0.02,-0.02,2.459,
19877,19877,1,,2026-01-29T11:38:00,CONFORME,1,1,0,79.312,79.314,0.02,-0.02,4.584,
19878,19878,1,4,2026-04-14T17:36:00,NON_CONFORME,1,0,1,62.648,62.647,0.02,-0.02,0.794,
19879,19879,1,,2025-07-30T15:09:00,CONFORME,8,8,0,39.926,39.952,0.1,-0.1,5.86,
19880,19880,1,,2025-06-13T08:50:00,CONFORME,2,2,0,45.525,45.515,0.02,-0.02,4.073,
19881,19881,1,,2026-04-27T17:31:00,CONFORME,4,4,0,62.163,62.159,0.01,-0.01,4.053,
19882,19882,1,,2026-06-20T14:22:00,CONFORME,2,2,0,65.57,65.567,0.01,-0.01,1.355,
19883,19883,1,,2025-06-22T10:56:00,CONFORME,9,9,0,42.952,42.927,0.05,-0.05,4.769,
19884,19884,1,,2025-08-18T11:15:00,CONFORME,10,10,0,63.515,63.453,0.1,-0.1,3.972,
19885,19885,1,4,2026-01-21T14:49:00,NON_CONFORME,10,8,2,42.015,41.999,0.02,-0.02,5.232,
19886,19886,1,,2025-08-11T06:15:00,CONFORME,2,2,0,81.031,81.063,0.05,-0.05,2.278,
19887,19887,1,10,2025-11-20T18:50:00,NON_CONFORME,10,9,1,23.523,23.519,0.02,-0.02,3.876,
19888,19888,1,9,2026-01-11T18:10:00,NON_CONFORME,5,4,1,17.123,17.063,0.1,-0.1,5.295,
19889,19889,1,,2025-11-06T08:31:00,CONFORME,1,1,0,59.429,59.432,0.05,-0.05,4.403,
19890,19890,1,7,2026-02-10T08:19:00,NON_CONFORME,2,1,1,64.614,64.621,0.05,-0.05,2.493,
19891,19891,1,,2026-06-10T11:15:00,CONFORME,8,8,0,87.158,87.211,0.1,-0.1,4.562,
19892,19892,1,,2026-04-24T11:20:00,CONFORME,5,5,0,11.841,11.831,0.05,-0.05,2.685,
19893,19893,1,1,2025-08-18T06:36:00,NON_CONFORME,8,7,1,67.972,68.002,0.05,-0.05,2.75,
19894,19894,1,2,2025-10-15T08:06:00,NON_CONFORME,8,6,2,73.578,73.559,0.05,-0.05,1.957,
19895,19895,1,10,2025-11-16T15:47:00,NON_CONFORME,5,4,1,56.628,56.659,0.05,-0.05,6.263,
19896,19896,1,,2026-04-20T12:11:00,CONFORME,5,5,0,79.608,79.604,0.02,-0.02,5.14,
19897,19897,1,,2026-04-11T09:38:00,CONFORME,8,8,0,33.965,33.977,0.02,-0.02,4.764,
19898,19898,1,,2025-07-22T13:36:00,CONFORME,9,9,0,41.557,41.591,0.1,-0.1,1.364,
19899,19899,1,,2026-02-08T11:44:00,CONFORME,6,6,0,30.617,30.614,0.02,-0.02,3.872,
19900,19900,1,6,2025-06-22T07:20:00,NON_CONFORME,1,0,2,19.47,19.47,0.01,-0.01,1.215,
19901,19901,1,5,2026-07-10T17:47:00,NON_CONFORME,7,6,1,56.252,56.209,0.1,-0.1,4.115,
19902,19902,1,4,2025-09-19T07:29:00,NON_CONFORME,6,3,3,89.805,89.768,0.05,-0.05,5.701,
19903,19903,1,10,2025-09-22T08:55:00,NON_CONFORME,6,5,1,54.671,54.677,0.01,-0.01,2.973,
19904,19904,1,,2026-09-23T13:22:00,CONFORME,1,1,0,41.236,41.23,0.01,-0.01,5.224,
19905,19905,1,3,2026-06-17T09:29:00,NON_CONFORME,9,8,1,91.717,91.722,0.01,-0.01,5.719,
19906,19906,1,12,2026-04-03T09:35:00,NON_CONFORME,2,1,1,77.153,77.175,0.1,-0.1,2.354,
19907,19907,1,7,2026-03-05T12:05:00,NON_CONFORME,1,0,2,77.706,77.654,0.1,-0.1,5.032,
19908,19908,1,10,2025-11-29T12:31:00,NON_CONFORME,3,1,2,35.814,35.849,0.1,-0.1,2.907,
19909,19909,1,7,2026-08-10T11:48:00,NON_CONFORME,5,4,1,43.035,43.035,0.05,-0.05,5.913,
19910,19910,1,,2026-02-25T06:19:00,CONFORME,3,3,0,26.032,26.039,0.02,-0.02,1.554,
19911,19911,1,,2025-10-30T16:00:00,CONFORME,4,4,0,40.086,40.072,0.02,-0.02,5.528,
19912,19912,1,,2026-06-29T18:05:00,CONFORME,8,8,0,69.283,69.28,0.02,-0.02,5.908,
19913,19913,1,,2026-02-14T09:51:00,CONFORME,3,3,0,25.933,25.943,0.1,-0.1,0.612,
19914,19914,1,4,2026-06-13T18:15:00,NON_CONFORME,10,9,1,62.7,62.699,0.01,-0.01,2.739,
19915,19915,1,4,2025-08-07T14:21:00,NON_CONFORME,7,6,1,50.637,50.714,0.1,-0.1,4.932,
19916,19916,1,2,2025-10-01T11:23:00,NON_CONFORME,1,0,2,96.692,96.69,0.02,-0.02,2.915,
19917,19917,1,9,2026-07-19T10:17:00,NON_CONFORME,1,0,1,95.997,96.013,0.1,-0.1,2.258,
19918,19918,1,,2026-03-02T15:13:00,CONFORME,2,2,0,66.457,66.462,0.02,-0.02,0.878,
19919,19919,1,6,2026-02-25T12:34:00,NON_CONFORME,8,7,1,47.28,47.286,0.05,-0.05,2.26,
19920,19920,1,7,2026-08-12T12:49:00,NON_CONFORME,5,4,1,98.734,98.727,0.02,-0.02,5.739,
19921,19921,1,,2025-08-03T06:10:00,CONFORME,3,3,0,38.542,38.526,0.02,-0.02,3.066,
19922,19922,1,10,2026-05-02T12:31:00,NON_CONFORME,10,9,1,53.456,53.47,0.02,-0.02,4.489,
19923,19923,1,,2026-02-23T06:35:00,CONFORME,10,10,0,53.37,53.377,0.01,-0.01,5.444,
19924,19924,1,7,2026-08-05T08:00:00,NON_CONFORME,6,4,2,49.876,49.859,0.05,-0.05,4.692,
19925,19925,1,,2026-10-09T17:12:00,CONFORME,2,2,0,14.095,14.094,0.01,-0.01,0.609,
19926,19926,1,,2026-07-05T13:43:00,CONFORME,6,6,0,55.496,55.515,0.05,-0.05,2.017,
19927,19927,1,7,2026-01-15T09:37:00,NON_CONFORME,4,2,2,56.935,56.994,0.1,-0.1,1.76,
19928,19928,1,,2025-08-26T13:20:00,CONFORME,10,10,0,75.585,75.58,0.01,-0.01,3.037,
19929,19929,1,,2025-10-30T06:26:00,CONFORME,9,9,0,70.433,70.439,0.02,-0.02,0.619,
19930,19930,1,5,2026-06-06T15:29:00,NON_CONFORME,7,6,1,56.441,56.433,0.01,-0.01,4.189,
19931,19931,1,1,2026-07-14T11:50:00,NON_CONFORME,10,9,1,59.751,59.739,0.1,-0.1,1.89,
19932,19932,1,,2026-04-04T07:22:00,CONFORME,6,6,0,70.623,70.694,0.1,-0.1,2.476,
19933,19933,1,,2025-07-05T11:26:00,CONFORME,8,8,0,59.242,59.237,0.01,-0.01,0.969,
19934,19934,1,10,2025-12-04T07:13:00,NON_CONFORME,2,1,1,72.066,72.07,0.02,-0.02,2.648,
19935,19935,1,10,2026-05-03T10:53:00,NON_CONFORME,9,8,1,75.955,76.001,0.1,-0.1,4.652,
19936,19936,1,5,2026-06-02T17:54:00,NON_CONFORME,1,0,2,53.267,53.271,0.02,-0.02,5.434,
19937,19937,1,,2026-04-15T16:18:00,CONFORME,4,4,0,44.142,44.128,0.1,-0.1,2.717,
19938,19938,1,,2025-07-09T18:59:00,CONFORME,7,7,0,90.905,90.905,0.05,-0.05,1.608,
19939,19939,1,6,2025-06-10T13:05:00,NON_CONFORME,9,8,1,44.743,44.737,0.01,-0.01,3.708,
19940,19940,1,,2025-06-23T09:22:00,CONFORME,10,10,0,21.676,21.652,0.05,-0.05,5.444,
19941,19941,1,,2025-12-21T16:46:00,CONFORME,2,2,0,20.357,20.355,0.01,-0.01,4.957,
19942,19942,1,5,2025-06-15T09:24:00,NON_CONFORME,6,3,3,19.869,19.873,0.02,-0.02,5.348,
19943,19943,1,,2025-07-16T06:57:00,CONFORME,4,4,0,57.544,57.541,0.05,-0.05,4.325,
19944,19944,1,12,2025-10-23T09:33:00,NON_CONFORME,9,7,2,27.296,27.282,0.02,-0.02,1.525,
19945,19945,1,11,2026-09-23T18:53:00,NON_CONFORME,10,7,3,13.091,13.079,0.02,-0.02,3.674,
19946,19946,1,,2026-01-04T07:38:00,CONFORME,3,3,0,28.631,28.633,0.02,-0.02,5.455,
19947,19947,1,,2025-09-06T15:44:00,CONFORME,2,2,0,82.477,82.454,0.05,-0.05,4.844,
19948,19948,1,,2025-11-18T15:48:00,CONFORME,7,7,0,57.367,57.381,0.05,-0.05,1.299,
19949,19949,1,12,2025-10-24T07:13:00,NON_CONFORME,10,9,1,86.254,86.29,0.1,-0.1,2.438,
19950,19950,1,5,2026-09-27T08:09:00,NON_CONFORME,6,5,1,19.551,19.533,0.05,-0.05,0.547,
19951,19951,1,5,2025-06-08T13:29:00,NON_CONFORME,10,9,1,58.0,58.006,0.1,-0.1,1.531,
19952,19952,1,,2026-01-07T17:11:00,CONFORME,5,5,0,38.074,38.099,0.05,-0.05,3.794,
19953,19953,1,,2025-07-14T11:43:00,CONFORME,1,1,0,84.533,84.546,0.02,-0.02,5.491,
19954,19954,1,,2026-07-06T18:59:00,CONFORME,8,8,0,73.923,73.899,0.05,-0.05,2.373,
19955,19955,1,8,2025-12-09T13:35:00,NON_CONFORME,6,5,1,54.005,54.051,0.1,-0.1,2.028,
19956,19956,1,5,2025-11-10T10:14:00,NON_CONFORME,9,7,2,69.003,69.032,0.1,-0.1,2.823,
19957,19957,1,,2026-06-29T12:20:00,CONFORME,10,10,0,80.773,80.75,0.05,-0.05,1.051,
19958,19958,1,,2026-10-04T17:09:00,CONFORME,1,1,0,36.854,36.851,0.01,-0.01,3.271,
19959,19959,1,5,2026-01-05T10:45:00,NON_CONFORME,10,9,1,95.04,95.043,0.01,-0.01,2.376,
19960,19960,1,,2026-02-16T13:40:00,CONFORME,1,1,0,69.481,69.492,0.02,-0.02,3.028,
19961,19961,1,,2026-07-13T10:11:00,CONFORME,10,10,0,61.997,61.957,0.05,-0.05,2.625,
19962,19962,1,4,2026-02-02T10:09:00,NON_CONFORME,5,4,1,68.913,68.92,0.01,-0.01,4.319,
19963,19963,1,8,2026-06-09T16:46:00,NON_CONFORME,1,0,1,25.038,25.074,0.05,-0.05,2.245,
19964,19964,1,,2025-11-24T09:14:00,CONFORME,5,5,0,86.14,86.166,0.1,-0.1,3.773,
19965,19965,1,4,2026-01-24T16:14:00,NON_CONFORME,8,7,1,93.498,93.478,0.05,-0.05,5.989,
19966,19966,1,,2026-02-10T18:51:00,CONFORME,2,2,0,76.048,76.047,0.02,-0.02,4.301,
19967,19967,1,,2026-08-03T18:40:00,CONFORME,7,7,0,92.992,92.989,0.01,-0.01,6.033,
19968,19968,1,,2026-09-20T09:28:00,CONFORME,2,2,0,83.747,83.754,0.01,-0.01,0.777,
19969,19969,1,,2026-02-20T15:24:00,CONFORME,7,7,0,79.389,79.378,0.05,-0.05,3.804,
19970,19970,1,9,2026-04-24T10:59:00,NON_CONFORME,1,0,1,28.698,28.677,0.1,-0.1,5.919,
19971,19971,1,,2025-08-19T12:07:00,CONFORME,3,3,0,95.739,95.701,0.1,-0.1,3.202,
19972,19972,1,,2026-08-18T14:50:00,CONFORME,4,4,0,78.409,78.462,0.1,-0.1,1.357,
19973,19973,1,,2026-08-23T08:31:00,CONFORME,4,4,0,78.312,78.31,0.01,-0.01,2.066,
19974,19974,1,,2025-07-04T19:00:00,CONFORME,9,9,0,48.297,48.302,0.02,-0.02,3.026,
19975,19975,1,,2026-01-22T16:31:00,CONFORME,7,7,0,85.486,85.491,0.02,-0.02,1.949,
19976,19976,1,,2026-06-14T17:00:00,CONFORME,4,4,0,75.851,75.836,0.02,-0.02,5.25,
19977,19977,1,12,2025-10-04T12:07:00,NON_CONFORME,8,7,1,90.852,90.85,0.01,-0.01,5.088,
19978,19978,1,,2025-06-15T12:05:00,CONFORME,1,1,0,24.011,24.006,0.1,-0.1,2.513,
19979,19979,1,,2026-04-23T18:08:00,CONFORME,9,9,0,23.964,23.992,0.1,-0.1,2.823,
19980,19980,1,,2025-11-18T10:23:00,CONFORME,8,8,0,46.493,46.456,0.1,-0.1,1.365,
19981,19981,1,,2026-03-20T17:43:00,CONFORME,1,1,0,48.57,48.58,0.02,-0.02,1.526,
19982,19982,1,1,2026-08-15T16:56:00,NON_CONFORME,5,4,1,93.193,93.2,0.01,-0.01,1.062,
19983,19983,1,,2026-06-04T10:13:00,CONFORME,8,8,0,18.893,18.903,0.02,-0.02,1.397,
19984,19984,1,3,2026-06-01T10:29:00,NON_CONFORME,8,7,1,78.04,78.049,0.05,-0.05,4.007,
19985,19985,1,,2025-08-18T14:22:00,CONFORME,7,7,0,79.832,79.83,0.1,-0.1,2.87,
19986,19986,1,7,2025-10-24T08:39:00,NON_CONFORME,5,4,1,20.072,20.026,0.1,-0.1,4.772,
19987,19987,1,3,2026-02-04T10:44:00,NON_CONFORME,3,0,3,36.058,36.037,0.05,-0.05,6.091,
19988,19988,1,,2025-09-08T14:05:00,CONFORME,8,8,0,22.035,22.047,0.05,-0.05,3.621,
19989,19989,1,,2025-10-25T16:31:00,CONFORME,4,4,0,74.804,74.795,0.02,-0.02,0.805,
